"","observed","mean.simulated","lowCI","uppCI","sign"
"Novosphingobium ginsenosidimutans",6,4.69427142857143,3,6,"NON SIGNIFICANT"
"Novosphingobium guangzhouense",7.42857142857143,13.3537049463254,9.19727891156463,17.5584415584416,"SPECIALIST"
"Novosphingobium huizhouense",2.02240896358543,11.9114903891007,7.76344086021505,16.4090909090909,"SPECIALIST"
"Novosphingobium humi",3,2.7576,1.8,3,"NON SIGNIFICANT"
"Novosphingobium jiangmenense",1.61020726543347,15.200454577174,10.3643749347622,20.125348189415,"SPECIALIST"
"Novosphingobium kaempferiae",3.57142857142857,4.19335787088728,2.27272727272727,5,"NON SIGNIFICANT"
"Novosphingobium lentum",27.538423610622,25.699732508125,20.0570661291267,31.0249109437535,"NON SIGNIFICANT"
"Novosphingobium lindaniclasticum",14.1145038167939,12.46343977076,8.36651583710407,16.9633027522936,"NON SIGNIFICANT"
"Novosphingobium malaysiense",5,6.63685488122988,4.16666666666667,10,"NON SIGNIFICANT"
"Novosphingobium mangrovi (ex Hu et al. 2023)",4,3.5124,2,4,"NON SIGNIFICANT"
"Novosphingobium marinum",4.66187050359712,11.807509843898,7.62352941176471,15.814756097561,"SPECIALIST"
"Novosphingobium meiothermophilum",14.3705463182898,18.6985558942767,13.311148184637,23.8912112830237,"NON SIGNIFICANT"
"Novosphingobium naphthalenivorans",8.90909090909091,7.84335261403315,4.66666666666667,10.8888888888889,"NON SIGNIFICANT"
"Novosphingobium nitrogenifigens",8.69565217391304,9.46503056622493,5.71428571428571,13.3333333333333,"NON SIGNIFICANT"
"Novosphingobium olei",12.5652173913043,8.78634987598293,5.45283018867924,12.5652173913043,"NON SIGNIFICANT"
"Novosphingobium organovorum",1,1,1,1,"NON SIGNIFICANT"
"Novosphingobium ovatum",15.0588235294118,11.3079084784633,7.2112676056338,15.5151515151515,"NON SIGNIFICANT"
"Novosphingobium pentaromativorans",10.518826619965,20.3150167548486,15.1089968020968,25.4249663172077,"SPECIALIST"
"Novosphingobium piscinae",3.39252336448598,11.5161995503462,7.51034482758621,15.7826086956522,"SPECIALIST"
"Novosphingobium pokkalii",3.59674483906193,19.5009734783562,14.0606002049748,24.5916844359963,"SPECIALIST"
"Novosphingobium profundi",1,13.7507526013412,9.04301075268817,18.4835164835165,"SPECIALIST"
"Novosphingobium resinovorum",15.3800259403372,17.3450867877327,12.1854927101264,22.4169403749212,"NON SIGNIFICANT"
"Novosphingobium rosa",15.895410082769,20.3509093740906,14.8740381817544,25.7581188610058,"NON SIGNIFICANT"
"Novosphingobium sediminicola",17.4325169756619,23.6118569251869,18.0590094295439,28.9818716669092,"SPECIALIST"
"Novosphingobium silvae",8.90909090909091,7.90342335468356,4.66666666666667,10.8888888888889,"NON SIGNIFICANT"
"Novosphingobium sp.",39.0902517955083,37.9897128128636,32.9215191399633,41.6515971980597,"NON SIGNIFICANT"
"Novosphingobium sp. 1748",14.786117568914,18.7065003901171,13.3813235450568,23.7959332111108,"NON SIGNIFICANT"
"Novosphingobium sp. 35-62-5",6.4,5.76472531912532,3.2,8,"NON SIGNIFICANT"
"Novosphingobium sp. 9U",30.5994917407878,20.7267438061813,15.0261448557309,25.8332975756275,"GENERALIST"
"Novosphingobium sp. AAP1",4.85301837270341,12.4658485819983,8.21777777777778,16.9633027522936,"SPECIALIST"
"Novosphingobium sp. AAP93",1.37673830594185,11.350990631785,7.21192052980132,15.7826086956522,"SPECIALIST"
"Novosphingobium sp. AP12",6.69247787610619,16.0690943508093,10.8793518756423,20.9360732650904,"SPECIALIST"
"Novosphingobium sp. APW14",8.16666666666667,7.9857518970099,4.89416666666667,10.8888888888889,"NON SIGNIFICANT"
"Novosphingobium sp. B 225",2,1.926,1,2,"NON SIGNIFICANT"
"Novosphingobium sp. B1",9.8,7.99487232024231,4.9,10.8888888888889,"NON SIGNIFICANT"
"Novosphingobium sp. BK256",16.3255813953488,19.0429367377013,13.5397248595489,24.2320941457379,"NON SIGNIFICANT"
"Novosphingobium sp. CCH12-A3",2.59596700274977,16.4698072664868,11.3921410178122,21.6860643185299,"SPECIALIST"
"Novosphingobium sp. CECT 9465",11.8528577219295,17.820123011605,12.374001116709,22.6157250535116,"SPECIALIST"
"Novosphingobium sp. CF614",11.7555555555556,10.0073064372734,6.37349397590361,13.5641025641026,"NON SIGNIFICANT"
"Novosphingobium sp. EMRT-2",2.77777777777778,4.13274875451346,2.27272727272727,5,"NON SIGNIFICANT"
"Novosphingobium sp. FKTRR1",1.8,4.78454175824176,2.98928571428571,6,"SPECIALIST"
"Novosphingobium sp. FSW06-99",1.13201320132013,12.908684335174,8.54448398576512,17.273381294964,"SPECIALIST"
"Novosphingobium sp. Fuku2-ISO-50",6.76,7.56331266746544,4.56171171171171,11.2666666666667,"NON SIGNIFICANT"
"Novosphingobium sp. G106",9.76563398275311,21.129959799672,15.7950418852136,26.4641939081134,"SPECIALIST"
"Novosphingobium sp. Gsoil 351",7.15744680851064,16.2312809590393,11.3821814614171,21.3604306945708,"SPECIALIST"
"Novosphingobium sp. IK01",28.9571984435798,16.5225639917553,11.7187651268866,21.5710144927536,"GENERALIST"
"Novosphingobium sp. JCM 18896",30.802549498237,20.4241377197108,14.885028033556,25.585520637866,"GENERALIST"
"Novosphingobium sp. KCTC 2891",11.8932038834951,11.6900700908301,7.60869565217391,16.3333333333333,"NON SIGNIFICANT"
"Novosphingobium sp. KN65.2",1,8.20752368784989,5,11.8421052631579,"SPECIALIST"
"Novosphingobium sp. Leaf2",11.1724137931034,11.8427065818478,7.71428571428571,16.2,"NON SIGNIFICANT"
"Novosphingobium sp. MD-1",7.16955684007707,13.8101170888766,9.14138847671855,18.3346089748303,"SPECIALIST"
"Novosphingobium sp. MW5",11,9.85265817089806,6.05,13.4444444444444,"NON SIGNIFICANT"
"Novosphingobium sp. NBM11",1,1.94,1,2,"NON SIGNIFICANT"
"Novosphingobium sp. PC22D",1.9585121602289,11.8365693463781,7.73230281223369,16.4939759036145,"SPECIALIST"
"Novosphingobium sp. PhB165",18.6888888888889,13.7358007048582,8.99465240641711,18.0860215053763,"GENERALIST"
"Novosphingobium sp. PhB55",2.94117647058824,6.64319608531565,3.84615384615385,10,"SPECIALIST"
"Novosphingobium sp. PhB57",3.21466524973433,13.4685377707237,9.02587867116033,17.8994082840237,"SPECIALIST"
"Novosphingobium sp. PP1Y",39.8832618025751,22.4722864229063,16.4624536893612,27.839981259896,"GENERALIST"
"Novosphingobium sp. PY1",1,1,1,1,"NON SIGNIFICANT"
"Novosphingobium sp. RL4",1.31511839708561,12.0421579175093,7.9319099378882,16.4090909090909,"SPECIALIST"
"Novosphingobium sp. Rr 2-17",20.6549344375431,17.8930689206149,12.7814639124423,23.2919582629477,"NON SIGNIFICANT"
"Novosphingobium sp. SCN 66-18",5.82758620689655,7.70147600953468,4.82857142857143,11.2666666666667,"NON SIGNIFICANT"
"Novosphingobium sp. SG751A",14.0064308681672,16.8768684834991,11.6939597315436,22.2813299232737,"NON SIGNIFICANT"
"Novosphingobium sp. ST904",9.25641025641026,9.20746673440862,5.91803278688525,13.3703703703704,"NON SIGNIFICANT"
"Novosphingobium sp. TH158",9.30769230769231,6.87486529346361,3.90322580645161,9.30769230769231,"NON SIGNIFICANT"
"Novosphingobium sp. UBA1939",7.19148936170213,10.4683377671791,6.76,14.695652173913,"NON SIGNIFICANT"
"Novosphingobium terrae",24.9991298673048,20.649350850229,15.0528746785906,26.1838687628161,"NON SIGNIFICANT"
"Nucisporomicrobium flavum",25.210861162735,27.3222271760444,21.3149497940768,33.0103810885579,"NON SIGNIFICANT"
"Numidum massiliense",3.04471931493815,14.9392759365369,9.99922118380062,19.7530864197531,"SPECIALIST"
"Nunduva sp. LEGE 07159",2.57142857142857,4.72457142857143,3,6,"SPECIALIST"
"Occallatibacter riparius",5.2598724445221,27.1058549898631,21.3351887719641,32.3478210800391,"SPECIALIST"
"Occallatibacter savannae",1.2340863876084,36.2640067705252,30.9961445846879,40.7196030319074,"SPECIALIST"
"Occultella aeris",11.2742720763723,22.115397176812,16.6747994574573,27.6275323064761,"SPECIALIST"
"Occultella glacieicola",6.85774607469356,21.3503597362468,16.060239280777,26.9938680006455,"SPECIALIST"
"Occultella gossypii",5.36432201246292,22.0061351669006,16.7288623555733,27.6971574808371,"SPECIALIST"
"Occultella kanbiaonis",22.0435177378559,22.8638070745792,17.0287750477631,28.5084407196789,"NON SIGNIFICANT"
"Oceanibacterium hippocampi",35.044032631685,26.8695429941272,21.1271850688401,32.177161109917,"GENERALIST"
"Oceanibaculum indicum",5.57767722473605,15.293462869519,10.3585434173669,20.3186813186813,"SPECIALIST"
"Oceanibaculum nanhaiense",8.21001221001221,17.774622024646,12.3489439853076,23.0283847129867,"SPECIALIST"
"Oceanibaculum pacificum",9.43100939277682,19.4960362418284,14.3753909236883,24.6082952169566,"SPECIALIST"
"Oceanibaculum sp.",19.2594893961907,22.4043831629727,16.7767961111445,27.9478472263176,"NON SIGNIFICANT"
"Oceanibium sediminis",7.23684210526316,16.1270526936256,10.9980144404332,20.6538042838649,"SPECIALIST"
"Oceanicaulis sp.",6.89655172413793,9.44649622947144,6.05614973262032,13.3333333333333,"NON SIGNIFICANT"
"Oceanicella actignis",8.5475763016158,14.3579780033205,9.9811320754717,19.1243524706112,"SPECIALIST"
"Oceanicoccus sagamiensis",1,4.74654175824176,2.57142857142857,6,"SPECIALIST"
"Oceanicola sp. 22II-s10i",11.1428571428571,14.8030214518922,10.2072001750802,19.5,"NON SIGNIFICANT"
"Oceanicola sp. S124",13.1496788606534,18.6476474785015,13.4645819884395,23.8202243994675,"SPECIALIST"
"Oceanidesulfovibrio marinus",5.69263679351497,17.5036510045239,12.3021897810219,22.8373983739837,"SPECIALIST"
"Oceaniglobus ichthyenteri",14.7540983606557,16.6966255820887,11.3025398247073,21.9512195121951,"NON SIGNIFICANT"
"Oceanipulchritudo coccoides",12.0063321967852,17.5336106279124,12.1708503048503,22.7179723502304,"SPECIALIST"
"Oceaniradius stylonematis",17.2198539900982,21.887756507624,16.25276693074,27.1638143022831,"NON SIGNIFICANT"
"Oceanisphaera avium",11,11.4248256929155,7.51034482758621,15.3380281690141,"NON SIGNIFICANT"
"Oceanisphaera marina",3.64462809917355,9.58826203878918,6.04109589041096,13.3636363636364,"SPECIALIST"
"Oceanitalea stevensii",3.89145728643216,15.339614483298,10.7242843951985,19.7551020408163,"SPECIALIST"
"Oceanithermus profundus",1.19683257918552,12.6972562266397,8.53225806451613,17.344262295082,"SPECIALIST"
"Oceanithermus sp.",2.35918367346939,11.430004807671,7.31645569620253,16.0555555555556,"SPECIALIST"
"Oceanobacillus arenosus",16.7031544890806,20.6476681932272,15.0149357041419,25.8351318352834,"NON SIGNIFICANT"
"Oceanobacillus bengalensis",10.952,11.9479828193555,8.00353412432816,16.115584691708,"NON SIGNIFICANT"
"Oceanobacillus chungangensis",8.5264,14.5999667459709,9.8850066797186,19.6678616990631,"SPECIALIST"
"Oceanobacillus damuensis",12.7894736842105,15.9617802598848,11.0037735849057,20.905105592945,"NON SIGNIFICANT"
"Oceanobacillus neutriphilus",1,3.5048,2,4,"SPECIALIST"
"Oceanobacillus oncorhynchi",5.26086956521739,6.95554029477264,3.90322580645161,9.30769230769231,"NON SIGNIFICANT"
"Oceanobacillus picturae",13.5941422594142,13.568379420874,8.9013698630137,18.3559322033898,"NON SIGNIFICANT"
"Oceanobacillus piezotolerans",14.1837140019861,18.6217347496102,13.5458817376977,23.9808714049662,"NON SIGNIFICANT"
"Oceanobacillus polygoni",15.9452533488643,18.9724827331096,13.4511016360041,24.1003521126761,"NON SIGNIFICANT"
"Oceanobacillus rekensis",13.7124473294613,20.8306005194631,15.3195105117213,26.2274693815517,"SPECIALIST"
"Oceanobacillus salinisoli",12.0283833813246,17.8786499067361,12.8297851950498,22.8266978922717,"SPECIALIST"
"Oceanobacillus senegalensis",3.26666666666667,5.25258526559554,3.26666666666667,7,"NON SIGNIFICANT"
"Oceanobacillus sp.",6.962,16.3098988247695,11.3189513773779,21.4909909132735,"SPECIALIST"
"Oceanobacillus sp. Castelsardo",6.9358024691358,13.3501262540937,8.86119873817035,18.1225806451613,"SPECIALIST"
"Oceanococcus sp.",1,5.80569812409812,3.2,8,"SPECIALIST"
"Oceanomicrobium pacificus",20.1359152356595,20.6811108615834,15.3932344984124,26.0216970378853,"NON SIGNIFICANT"
"Oceanospirillaceae bacterium",21.3064729194188,21.0343293322442,15.800095588424,26.7388128842221,"NON SIGNIFICANT"
"Oceanospirillaceae bacterium UBA2001",2.15044247787611,13.4440239443232,8.83636363636364,18,"SPECIALIST"
"Oceanospirillales bacterium",8.89473684210526,7.6792533395604,4.56171171171171,11.2666666666667,"NON SIGNIFICANT"
"Ochrobactrum sp.",28.409429280397,15.9201095663817,10.6294715766635,21.3202979515829,"GENERALIST"
"Ochrobactrum sp. C6C9",1.07987220447284,10.488442956378,6.76,14.695652173913,"SPECIALIST"
"Ochrobactrum sp. MYb18",15.680412371134,12.2443011657604,8.04761904761905,16.3548387096774,"NON SIGNIFICANT"
"Ochrobactrum sp. MYb29",13.5488893977559,20.5480251457865,15.0706181465046,26.0210700208941,"SPECIALIST"
"Ochrobactrum sp. MYb68",7.14285714285714,6.65484158815041,3.84615384615385,10,"NON SIGNIFICANT"
"Ochrobactrum sp. Q0168",3.57142857142857,4.16975070680953,2.27272727272727,5,"NON SIGNIFICANT"
"Ochrobactrum sp. RH2CCR150",1,9.24538950950464,5.73015873015873,13.3703703703704,"SPECIALIST"
"Octadecabacter sp.",20.5471698113208,14.3238952117778,9.50885839051778,18.7758620689655,"GENERALIST"
"Oculatella sp. FACHB-28",7.60869565217391,11.7141124504077,7.51533742331288,15.9090909090909,"NON SIGNIFICANT"
"Oculatellaceae cyanobacterium Prado106",6.09831985065339,17.1034015537526,11.8903449402539,21.8274986080178,"SPECIALIST"
"Oerskovia douganii",7.86821015138023,18.1641840710238,13.2972159518435,23.2541653936953,"SPECIALIST"
"Oerskovia enterophila",29.7426617637572,23.5255749635347,17.3270205586271,28.8714523309349,"GENERALIST"
"Oerskovia flava",3.5679012345679,8.81460385493833,5.45283018867924,12.5652173913043,"SPECIALIST"
"Oerskovia jenensis",5.38927738927739,14.3105138020053,9.92168665859653,19.1074380165289,"SPECIALIST"
"Oerskovia merdavium",12.3285800007059,23.0715454737583,17.4526185518505,28.581096681586,"SPECIALIST"
"Oerskovia paurometabola",1.8,2.7504,1.8,3,"NON SIGNIFICANT"
"Oerskovia rustica",5.78571428571429,9.09135903798232,5.58620689655172,13.5,"NON SIGNIFICANT"
"Oerskovia sp.",37.8330810749065,26.1902136017919,20.4883463302982,31.3318757049329,"GENERALIST"
"Oerskovia sp. Root918",5.21442419542458,17.649303434804,12.7333481492588,22.717177139068,"SPECIALIST"
"Oerskovia turbata",10.153125,16.3299556369362,11.4573173772127,21.4455445544554,"SPECIALIST"
"Oharaeibacter diazotrophicus",26.5859766277129,24.9572620269597,19.2425890658749,30.7433003146831,"NON SIGNIFICANT"
"Ohtaekwangia koreensis",1.35082924178009,23.8766335953584,18.0119643755396,29.1109527023291,"SPECIALIST"
"Ohtaekwangia sp.",1.61490871703148,31.7593065604653,25.8811581725458,36.8573669504678,"SPECIALIST"
"Okeania sp.",9.34615384615385,13.3984799970807,8.57521671826625,18,"NON SIGNIFICANT"
"Okeania sp. KiyG1",1.8006230529595,15.7870436124891,10.8573204765438,20.6428571428571,"SPECIALIST"
"Okeania sp. SIO2B3",6.34955805787625,19.1342450498754,14.2216803080299,24.0229968959004,"SPECIALIST"
"Okeania sp. SIO3B3",7.49955502818155,17.5561761497408,12.2180630535676,22.9628975313203,"SPECIALIST"
"Okeania sp. SIO3H1",2.59617464870596,26.1645833808406,19.7090914772178,31.5237358928772,"SPECIALIST"
"Okibacterium fritillariae",1,6.24257460038661,3.52173913043478,9,"SPECIALIST"
"Okibacterium sp. HSC-33S16",6.53160776505724,17.5883291016033,12.3547731103126,22.5086855228024,"SPECIALIST"
"Olavius algarvensis associated proteobacterium Delta 3",5.56312443233424,17.8512715181086,12.8380012813975,23.1840733666629,"SPECIALIST"
"Olavius algarvensis Delta 1 endosymbiont",20.4812164579606,16.0536073448556,11.0192492781521,20.9305301645338,"NON SIGNIFICANT"
"Olavius algarvensis Gamma 1 endosymbiont",1,1,1,1,"NON SIGNIFICANT"
"Olavius algarvensis Gamma 3 endosymbiont",5.40388930441286,15.0424988745599,10.0208044382802,19.7945205479452,"SPECIALIST"
"Olavius sp. associated proteobacterium Delta 1",12.6429418742586,17.1282626268797,11.9739413819973,21.9763928175854,"NON SIGNIFICANT"
"Oleiagrimonas soli",7.2,11.7742883870199,7.53488372093023,15.814756097561,"SPECIALIST"
"Oleiagrimonas sp.",19.4834492740091,26.6553066332595,20.8452344686919,31.9715927170352,"SPECIALIST"
"Oleiagrimonas sp. C23AA",1.08978786383818,12.9314103412315,8.52732362904777,17.672,"SPECIALIST"
"Oleiharenicola lentus",7.96774467723429,21.5558084177622,15.9978346149589,26.9890674783473,"SPECIALIST"
"Oleiphilaceae bacterium",17.0118870728083,15.9554533253989,11.2129680904333,21.2411873840445,"NON SIGNIFICANT"
"Oleiphilus sp. HI0066",4.5,4.77447142857143,2.57142857142857,6,"NON SIGNIFICANT"
"Oleiphilus sp. HI0080",4,3.50066666666667,1.99,4,"NON SIGNIFICANT"
"Oleispira antarctica",4.5,4.81212857142857,2.57142857142857,6,"NON SIGNIFICANT"
"Oleomonas cavernae",10.743606557377,19.5344217276603,14.2151293399201,24.8845911692488,"SPECIALIST"
"Oligella urethralis",1,13.5578218785772,9.4429718875502,18.2325581395349,"SPECIALIST"
"Oligoflexia bacterium",11.9293707666634,25.2000593226563,19.1442425006328,30.727676536728,"SPECIALIST"
"Oligoflexus sp.",13.7694840834248,18.930901061842,13.4838764468187,24.2401995907269,"NON SIGNIFICANT"
"Oligoflexus tunisiensis",29.2851674641148,20.1620795924991,14.4158821618109,25.6822790733236,"GENERALIST"
"Oligosphaera ethanolica",22.3811496633868,20.0473509352207,14.5755630213726,25.4691766759864,"NON SIGNIFICANT"
"Olivibacter domesticus",1.06647170714665,24.3562940674542,18.4457060850867,29.7947319598112,"SPECIALIST"
"Olivibacter jilunii",1,11.3911073027718,7.5077902885292,15.3380281690141,"SPECIALIST"
"Olivibacter sitiensis",1.02273591987413,21.9320278554654,16.476108097124,27.2118635620967,"SPECIALIST"
"Olivibacter sp. LS-1",1,17.8416850754899,12.3170808112882,23.6171471577613,"SPECIALIST"
"Olivibacter sp. SDN3",1.01904589152911,22.3793300176006,17.040469546536,27.7588422677376,"SPECIALIST"
"Olivibacter sp. UJ_SKK_5.1",1,19.2079009367822,14.24296446922,24.1237643337287,"SPECIALIST"
"Olivibacter sp. XZL3",1.02029309747858,25.474628276736,19.435782522794,30.9577607798858,"SPECIALIST"
"Olleya namhaensis",1.11076923076923,9.20953498844232,5.55384615384615,13.3703703703704,"SPECIALIST"
"Olsenella sp. AM39-30AC",2.46938775510204,6.94035088367834,3.90322580645161,9.30769230769231,"SPECIALIST"
"Omnitrophica bacterium RIFCSPLOWO2_12_FULL_50_11",21.8328411104548,20.5169096919571,15.3303481712956,25.7941381716678,"NON SIGNIFICANT"
"Omnitrophica WOR_2 bacterium GWA2_37_7",2.7747982296277,17.1853667508807,11.9874088807208,22.1131824690953,"SPECIALIST"
"Omnitrophica WOR_2 bacterium GWA2_44_7",1.48898678414097,13.3442214644778,9.0738255033557,17.7894736842105,"SPECIALIST"
"Omnitrophica WOR_2 bacterium RIFCSPHIGHO2_02_FULL_48_11",11.764904691091,20.052809392838,14.811634828195,25.3056894452828,"SPECIALIST"
"Opitutaceae bacterium",37.0829881954441,38.9735230146005,34.4628179564906,42.2478729757727,"NON SIGNIFICANT"
"Opitutaceae bacterium EW11",1.96970125008828,17.5420684857806,12.5784813367594,22.4008032128514,"SPECIALIST"
"Opitutaceae bacterium TAV1",13.0560332662239,24.5803449281218,18.3921248619452,30.3494749243892,"SPECIALIST"
"Opitutaceae bacterium TAV4",1.12207965586294,16.5447595942874,11.5220295147385,21.4595744680851,"SPECIALIST"
"Opitutaceae bacterium TAV5",9.0901261766473,25.8905361486395,20.341362895875,31.3329926187319,"SPECIALIST"
"Opitutales bacterium",22.9898264512268,24.3424171907757,18.7462682131905,30.0072257390306,"NON SIGNIFICANT"
"Opitutales bacterium ASA1",13.1820994164382,21.6981902523085,15.7062797013749,26.8965332880812,"SPECIALIST"
"Opitutia bacterium",25.9145667207004,29.2138621317921,23.057573993358,34.9233427398944,"NON SIGNIFICANT"
"Opitutia bacterium ISCC 51",4.76470588235294,6.15235659450206,3.52173913043478,9,"NON SIGNIFICANT"
"Opitutia bacterium Tous-C1TDCM",1,1,1,1,"NON SIGNIFICANT"
"Opitutus sp.",35.0599462489442,32.6966661576491,26.7480202193123,37.7815037037853,"NON SIGNIFICANT"
"Opitutus sp. GAS368",9.11311635559669,21.5073445384003,16.0674641255357,26.6507840287895,"SPECIALIST"
"Opitutus terrae",12.7551020408163,10.3246508300004,6.44329896907216,13.9050387596899,"NON SIGNIFICANT"
"Orenia metallireducens",16.6329114702104,28.0240258797329,22.3030354449882,33.8613334052598,"SPECIALIST"
"Oricola cellulosilytica",10.2656155245603,18.1179431011752,12.8727592543368,23.4476115727916,"SPECIALIST"
"Oricola indica",11.829843567051,25.6136875847462,20.0222212107829,30.9676485543996,"SPECIALIST"
"Oricola nitratireducens",22.2891701377764,24.0956049199248,18.7219341299482,29.7420835610399,"NON SIGNIFICANT"
"Oricola sp.",31.6953455571227,23.4169586087441,17.8010548857736,28.5789184878641,"GENERALIST"
"Oricola thermophila",1,13.9565881936057,9.7018068045253,18.2903225806452,"SPECIALIST"
"Ornatilinea apprima",3.52173913043478,6.20644277053054,3.52173913043478,9,"NON SIGNIFICANT"
"Ornithinibacillus bavariensis",17.3366093366093,17.6729322595058,12.5848780391957,22.8349514563107,"NON SIGNIFICANT"
"Ornithinibacillus californiensis",9.90721649484536,11.2326622546889,7.33587786259542,15.2539682539683,"NON SIGNIFICANT"
"Ornithinibacillus caprae",8.06451612903226,13.1432788552146,8.92542756539236,17.6056338028169,"SPECIALIST"
"Ornithinibacillus halotolerans",6.890625,12.44815810509,7.94594594594595,16.9615384615385,"SPECIALIST"
"Ornithinibacillus massiliensis",3.72014696876914,16.9227788441313,11.6576808293889,21.9314079422383,"SPECIALIST"
"Ornithinibacillus scapharcae",11.6470588235294,18.3941915543658,13.5832608005379,23.3371066314354,"SPECIALIST"
"Ornithinibacter aureus",34.9731112819182,36.9149050583104,31.4991934583283,41.1647168110604,"NON SIGNIFICANT"
"Ornithinibacter sp.",35.2917667614246,41.9175761070559,38.8969166433875,42.7278193262453,"SPECIALIST"
"Ornithinicoccus halotolerans",1.40869603772569,36.003330503758,30.7974090899131,40.6545666314072,"SPECIALIST"
"Ornithinicoccus hortensis",1.38142739957582,37.9023209929348,33.1512545875002,41.7606969567782,"SPECIALIST"
"Ornithinicoccus sp.",1.37812827878671,38.3161992245738,33.2584294832691,41.9493445981847,"SPECIALIST"
"Ornithinimicrobium avium",1.18290865527115,26.6783827140198,21.5220182296802,32.2770245652733,"SPECIALIST"
"Ornithinimicrobium cavernae",1.31176826676579,34.9387476098307,28.9869993488053,39.660723728895,"SPECIALIST"
"Ornithinimicrobium cerasi",1.20767650580133,31.3152695679147,25.5789870624165,36.1047311887587,"SPECIALIST"
"Ornithinimicrobium ciconiae",2.03969441312994,31.4526266980667,25.3768620523,36.6341822705477,"SPECIALIST"
"Ornithinimicrobium cryptoxanthini",1.66009496666091,33.4331677363532,27.9818200460151,38.3370608137562,"SPECIALIST"
"Ornithinimicrobium faecis",1.85477397218601,31.8793295971267,25.6300822456182,36.7122996284749,"SPECIALIST"
"Ornithinimicrobium flavum",1.66154143649487,32.2128279854498,26.3366289639967,37.3624322751483,"SPECIALIST"
"Ornithinimicrobium humiphilum",2.08098395256228,31.1101242223456,25.3419186308789,36.7093987990438,"SPECIALIST"
"Ornithinimicrobium kibberense",1.17057087278252,29.623225479317,23.6003869756553,35.3911154855326,"SPECIALIST"
"Ornithinimicrobium laminariae",2.71087262041651,18.5841855294259,12.8327889955117,23.8143614043052,"SPECIALIST"
"Ornithinimicrobium murale",1.73448660552585,26.9286028896019,21.2426021521765,32.4985981870413,"SPECIALIST"
"Ornithinimicrobium pekingense",1.33394089748729,31.6095074118964,25.8366422492287,36.9308315219173,"SPECIALIST"
"Ornithinimicrobium pratense",2.06535735472062,25.7311775125218,20.2861470830809,31.0004656331057,"SPECIALIST"
"Ornithinimicrobium sediminis",1.37813555008941,36.5385385277552,30.7571352334229,41.00049634745,"SPECIALIST"
"Ornithinimicrobium sp.",1.70321675670748,31.5490257624984,25.6560115089359,37.2064330448731,"SPECIALIST"
"Ornithinimicrobium sp. CNJ-824",1.25262414081069,29.6211104028298,23.3538637279637,35.0635178577868,"SPECIALIST"
"Ornithinimicrobium sp. F0845",1.43444070382862,32.5465746422653,26.5578279319555,37.5331807579968,"SPECIALIST"
"Ornithinimicrobium sp. INDO-MA30-4",6.29479768786127,11.455560178389,7.40816326530612,15.3380281690141,"SPECIALIST"
"Ornithinimicrobium sufpigmenti",1.86269589205256,28.9583126235162,23.3588930895982,34.4823332375285,"SPECIALIST"
"Ornithinimicrobium tianjinense",2.67379558683821,31.1244498948034,25.3000043480239,36.8465023511158,"SPECIALIST"
"Orrella dioscoreae",14.1358695652174,15.8175125338783,11.0422608112638,20.6428571428571,"NON SIGNIFICANT"
"Oryzibacter oryziterrae",14.3675213675214,12.366989816682,7.89018342613822,16.979797979798,"NON SIGNIFICANT"
"Oryzicola mucosus",4.0062893081761,15.347988997909,10.6562930408001,20.1484184914842,"SPECIALIST"
"Oryzihumus leptocrescens",34.301135531682,34.754572029758,29.3216737295265,39.7495983273201,"NON SIGNIFICANT"
"Oryzihumus sp.",34.2516785881321,34.9498343652356,29.8514324355037,39.3044770157972,"NON SIGNIFICANT"
"Oryzisolibacter propanilivorax",12.7424242424242,13.7295038415984,8.94562507035911,18.2826086956522,"NON SIGNIFICANT"
"Oryzomicrobium sp.",13.031819806936,19.6385697145236,14.0703956937686,24.7811746749109,"SPECIALIST"
"Oryzomicrobium terrae",11.8153846153846,15.6291998004506,10.496583143508,20.6660041207126,"NON SIGNIFICANT"
"Oryzomonas rubra",3.97490799598528,16.0755747705092,11.2185458958223,20.8091839310062,"SPECIALIST"
"Oscillatoria acuminata",3.51125676831006,18.9666209509235,13.3601109704071,24.2790308258647,"SPECIALIST"
"Oscillatoria amoena",8.68075117370892,12.5286610360328,8.36463993669217,16.9633027522936,"NON SIGNIFICANT"
"Oscillatoria nigro-viridis",4.36091555538268,37.2105829678696,32.1471971706386,41.012662839725,"SPECIALIST"
"Oscillatoria princeps",23.0074358080632,21.7659712285339,16.4592893587349,27.0343142765395,"NON SIGNIFICANT"
"Oscillatoria salina",14.6390041493776,15.1687457875468,10.562874251497,19.8230241858694,"NON SIGNIFICANT"
"Oscillatoria sp. FACHB-1406",6.53333333333333,7.95282007479487,4.66666666666667,10.8888888888889,"NON SIGNIFICANT"
"Oscillatoria sp. LEGE 05292",7.50017674089784,18.6463354972504,13.2092564656334,23.8948175980377,"SPECIALIST"
"Oscillatoria sp. PCC 10802",18.8420800433342,25.1291056204221,19.5196718772894,30.520474289474,"SPECIALIST"
"Oscillatoria sp. PMC 1050.18",1.94612794612795,11.6467837952069,7.50649350649351,16.0555555555556,"SPECIALIST"
"Oscillatoria sp. SIO1A7",4.79597113002262,18.5669196103515,13.1285856985022,23.7451671970101,"SPECIALIST"
"Oscillatoriaceae cyanobacterium Prado104",5.09173461107462,20.8518081950757,15.7214124258166,26.2242558482274,"SPECIALIST"
